# Cluster list (553 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
134 2 0.6623981771 0.15476356 0.1344322225 0.1495755625 -0.14424011 0.15214745 -0.1418018875 
135 2 0.5204534633 0.2331441225 0.0022896225 0.0354380625 0.0231043725 0.0908965125 0.0090077625 
136 2 0.5574326215 0.2711805625 0.0370755025 0.0024750625 0.1002704125 0.0259073125 0.0095793625 
137 2 0.4531532412 0.07230721 0.04870849 0.08433216 0.05934623 -0.07808856 -0.06409128 
138 2 0.4854430682 0.1013467225 0.12524521 0.00906304 -0.112664065 0.03030692 -0.03369128 
139 2 0.4683044603 0.0147015625 0.0927507025 0.1118568025 0.0369266875 0.0405520625 0.1018567475 
140 2 0.4380399932 0.0240746256 0.14220441 0.0256 -0.058510836 0.0248256 -0.060336 
141 2 0.4664439865 0.09960336 0.07392961 0.0440370225 -0.08581164 -0.06622866 0.057058215 
142 2 0.4886068855 0.1978915225 0.02910436 0.011740806 -0.07589141 -0.0482017218 0.018485363 
143 2 0.4676859684 0.0163968025 0.00524176 0.1970916025 0.00927082 0.0568477975 0.03214198 
144 2 0.4435252398 0.0683561025 0.0464337852 0.0819247506 -0.0563385532 0.0748335262 -0.0616771941 
145 2 0.4698745686 0.0423742225 0.0941047652 0.0843031225 0.0631475752 -0.0597685475 -0.0890692178 
146 2 0.5941633824 0.01406596 0.0565250625 0.2824391025 0.02819715 -0.06302997 -0.1263522375 
147 2 0.4243570337 0.009959042 0.15808576 0.01203409 -0.039678492 -0.0109475115 0.04361672 
148 2 0.595065157 0.1379751025 0.0076895361 0.2084379025 -0.0325724505 -0.1695854975 0.0400348695 
149 2 0.4889634854 0.1439253906 0.0018601969 0.0932997025 0.0163624438 -0.1158800938 -0.0131740585 
150 2 0.5215701096 0.0420045025 0.1806802542 0.0493506225 0.0871170718 -0.0455296425 -0.0944281898 
151 2 0.4553650434 0.1156340025 0.06170256 0.0300207602 -0.08446842 -0.0589187633 0.043039026 
152 2 0.4924884618 0.10407076 0.0648975625 0.0735765625 0.08218235 -0.08750525 -0.0691009375 
153 2 0.4742663413 0.19749136 0.01982464 0.0076125625 -0.06257152 -0.0387739 0.0122848 
154 2 0.5475738162 0.0171125642 0.26460736 0.01811716 -0.067291236 -0.017607699 0.06923824 
155 2 0.6501807112 0.3746052025 0.0326705625 0.0154591922 0.1106280375 -0.0760992368 -0.0224735513 
156 2 0.4932282487 0.0416273753 0.17247409 0.02917264 -0.084732778 0.0348479617 -0.07093324 
157 2 0.5169286411 0.05121169 0.08690704 0.12909649 0.06671324 0.08130959 0.10592164 
158 2 0.4712791264 0.00157609 0.0016443025 0.2188836225 0.001609835 -0.018573645 -0.0189713175 
159 2 0.6029268301 0.0050055625 0.23348224 0.12503296 0.0341864 0.0250172 0.17085952 
160 2 0.4416632597 0.04380649 0.0019936225 0.1492663225 0.009345245 -0.080863055 -0.0172505275 
161 2 0.4763867951 0.013456 0.001474176 0.2120142025 0.00445382 0.0534122 0.0176789778 
162 2 0.5451646403 0.2757825225 3.5344e-04 0.0210685225 -0.00987282 -0.0762255225 0.00272882 
163 2 0.5177942954 0.148225 0.0843205444 0.035565388 0.1117963 0.0726063333 0.0547621482 
164 2 0.4562143797 0.20529961 1.69390225e-04 0.00266256 -0.0058970965 -0.02337996 6.71574e-04 
165 2 0.5194643609 0.0612315025 0.1105895025 0.0980222172 -0.0822894975 0.0774728833 -0.1041164167 
166 2 0.6537372182 0.02582449 0.1779134505 0.22363441 0.0677829191 0.07599503 0.1994682168 
167 2 0.5055568922 0.00107584 0.005476 0.2490359312 0.0024272 0.016368348 0.03692859 
168 2 0.6329902657 0.0261533584 0.0156025081 0.35892081 0.0202004452 -0.096886452 -0.074833581 
169 2 0.6550863569 0.19492225 0.2341108225 1.050625e-04 -0.213619775 0.004525375 -0.0049594625 
170 2 0.4812016365 0.20693401 0.0047541025 0.0198669025 0.031365355 -0.064118155 -0.0097185025 
171 2 0.484995951 0.0055726225 5.9049e-04 0.22905796 -0.001813995 0.03572749 -0.01162998 
172 2 0.4784628878 0.03861225 0.0851764225 0.1051380625 0.057348525 0.063715125 0.0946323625 
173 2 0.4836167646 0.1843414225 0.0281400625 0.02140369 0.0720234625 -0.062813905 -0.024541825 
174 2 0.4281211705 0.03553225 5.221225e-04 0.1472333641 0.004307225 -0.072329335 -0.0087677735 
175 2 0.4845883046 0.15888196 0.0013875625 0.0745563025 0.01484785 -0.10883773 -0.0101711125 
176 2 0.5933169684 0.252004 0.0108889225 0.0891321025 -0.0523837 0.1498721 -0.0311536925 
177 2 0.5256548018 0.0452327824 0.10478169 0.1262984982 -0.068844516 0.0755832818 -0.1150381245 
178 2 0.5275161467 0.0598047025 0.02119936 0.1972692225 -0.03560648 0.1086168825 -0.06466824 
179 2 0.5925676232 0.0024840256 0.3299928025 0.01865956 -0.028630588 0.006808144 -0.07846987 
180 2 0.4770565611 0.0466344025 0.16532356 0.015625 -0.08780527 0.02699375 -0.050825 
181 2 0.5359725226 0.11519236 0.1537816225 0.0182925625 0.13309571 0.04590385 0.0530382875 
182 2 0.5429593029 0.1709409025 0.0865183396 0.0373455625 -0.121612183 0.0798992125 -0.056842555 
183 2 0.5647430793 0.2931681025 0.0019735806 0.0237930625 0.0240539163 0.0835186625 0.0068525563 
184 2 0.4925516887 0.2144986596 0.0260564164 0.00205209 -0.0747600588 0.020980242 -0.007312326 
185 2 0.5223214763 0.0014145121 0.0323820025 0.23902321 -0.0067679195 -0.018387529 0.087977555 
186 2 0.6660445068 0.3196206225 0.10010896 0.0238857025 -0.17887674 0.0873748425 -0.04889962 
187 2 0.4936418869 0.21049744 0.02859481 0.0045900625 -0.07758308 -0.0310837 0.011456525 
188 2 0.4964606681 0.1537032025 0.0893711025 0.00339889 0.1172033475 0.022856515 0.017428785 
189 2 0.4157772299 0.1413384025 0.0098644624 0.02166784 -0.037339354 0.05533984 -0.014619904 
190 2 0.4299201001 3.515625e-04 0.07144929 0.11303044 0.005011875 0.00630375 0.08986626 
191 2 0.5142355516 0.00251001 0.2056169025 0.05631129 0.022717845 0.01188873 0.107603685 
192 2 0.45349328 0.1541740225 0.00114921 0.0503329225 -0.013310835 0.0880910275 -0.007605465 
193 2 0.4942120724 0.2276721225 0.00998001 0.00659344 -0.047667285 0.03874458 -0.00811188 
194 2 0.6644742569 0.24720784 0.0535806756 0.1407375225 -0.11508937 0.18652458 -0.0868378462 
195 2 0.5218453123 0.02547216 0.01394761 0.23290276 -0.01884876 0.07702296 -0.05699506 
196 2 0.4308026113 4.305625e-04 0.0190633249 0.1660970025 0.0028649525 -0.0084566625 -0.0562704285 
197 2 0.4251563384 0.11675889 0.0615734596 0.0024255625 0.084789438 -0.016828725 -0.012220895 
198 2 0.6736884596 0.11771761 0.1923041756 0.143834355 0.1504579275 -0.1301223905 -0.1663127989 
199 2 0.6339466402 0.1756029025 0.1174844176 0.1088010225 -0.143633578 -0.1382236425 0.113059386 
200 2 0.4578576253 0.14699556 0.0112678225 0.0513702225 -0.04069791 0.08689761 -0.0240588975 
201 2 0.5119651819 0.0549199225 4.818025e-04 0.2067066225 -0.0051439825 -0.1065472275 0.0099795675 
202 2 0.6244750075 0.3343730625 0.02640625 0.0291897225 -0.093965625 0.0987940125 -0.027763125 
203 2 0.5301843647 0.023853258 0.2097182025 0.047524 -0.0707280877 0.03366901 -0.0998331 
204 2 0.6552714614 0.0028462225 0.3998349056 0.02669956 0.0337345388 -0.00871739 -0.103321905 
205 2 0.4774186763 0.00844561 0.19855936 0.0209236225 0.04095064 -0.013293335 -0.06445604 
206 2 0.579702829 0.29877156 3.481e-05 0.037249 -0.00322494 0.1054938 -0.0011387 
207 2 0.4613084164 0.1045552225 0.05564881 0.0526014225 0.076278265 0.0741603225 0.054103665 
208 2 0.5518340051 0.2384857225 0.010374441 0.0556606056 0.0497408892 0.1152139737 0.0240301409 
209 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
210 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
211 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
212 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
214 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
215 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
216 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
217 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
218 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
219 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
220 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
221 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
222 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
223 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
224 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
225 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
226 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
227 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
228 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
229 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
230 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
231 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
232 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
233 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
234 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
235 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
236 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
237 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
238 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
239 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
240 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
241 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
243 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
244 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
245 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
246 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
247 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
248 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
249 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
250 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
251 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
252 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
253 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
254 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
255 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
256 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
257 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
258 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
259 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
260 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
261 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
262 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
263 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
264 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
265 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
266 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
267 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
268 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
269 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
270 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
271 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
272 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
273 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
274 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
275 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
276 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
277 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
278 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
279 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
280 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
281 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
282 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
283 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
284 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
285 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
286 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
