# Cluster list (513 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
62 4 0.7558764003 0.1619930425 0.1052531275 0.3041029625 0.0604131825 0.10414913 0.1711415825 
63 4 0.7652025353 0.0340221063 0.1426548069 0.4088580069 -0.0020963493 -0.1066792448 -0.0840555631 
64 4 0.7849400265 0.3894069119 0.0606725 0.1660514333 0.00718033 0.1216533559 0.079140775 
65 3 0.7646118551 0.01104248 0.5465596467 0.0270291622 -0.06617926 -0.0172391333 0.0991457367 
66 3 0.4995925718 0.1050431022 0.1199119267 0.0246377089 0.0106093333 -0.0474212244 0.0148015033 
67 3 0.7450669395 0.060645403 0.3129289089 0.1815504324 -0.0510198516 -0.028467526 -0.1891511969 
68 3 0.6146512299 0.2091543756 0.124160524 0.0444812348 0.0803004046 0.0438100524 -0.0405822771 
69 3 0.7399870074 0.0847320867 0.3708538156 0.0919948689 0.17684412 -0.0039393033 0.0045005389 
70 3 0.8146736047 0.0130819756 0.07347642 0.5771346867 -0.02570126 -0.08663706 0.17901014 
71 3 0.7815886343 0.0675550067 0.3946875 0.1486382867 0.15874625 -0.0945940433 -0.24100375 
72 3 0.7781865629 0.2813192422 0.2373202689 0.0869348156 0.0033432122 -0.1563561856 9.2441777778e-04 
73 3 0.6419328868 0.0748930756 0.0905287089 0.2466560467 0.0166572511 -0.00734118 0.1444944367 
74 3 0.7787473688 0.4003303267 0.0021751022 0.2039420356 -0.0295039667 -0.2646894333 0.0196484311 
75 3 0.712342341 0.3407938156 0.0089392686 0.1576985267 -0.0308141204 0.10871533 -0.0373424307 
76 3 0.7392757807 0.0094015089 0.1048456089 0.4322815622 0.0082259844 -0.0626210722 -0.0162925378 
77 3 0.8018644995 0.4155955267 0.00498176 0.2224093889 0.04548944 -0.2851750167 -0.0314810667 
78 3 0.5171937677 0.1231794289 0.0997308689 0.0445790956 0.0033512944 0.0080673411 0.0664705422 
79 3 0.7089438937 0.07848506 0.2340825156 0.1900338689 -0.1276842467 0.0852597667 -0.1893778289 
80 3 0.6877972348 0.0744508022 0.1189248184 0.2796894156 0.0802038281 0.1406494656 0.1301946161 
81 3 0.8641859243 0.1168555864 0.6029702773 0.0269914481 0.2420681642 0.0561280844 0.1144677179 
82 3 0.8754054895 0.3401664267 0.1495801689 0.2765881756 0.2250475067 0.30335218 0.1986414489 
83 3 0.7846548795 0.1051086822 0.4501602689 0.0604143289 0.0797030044 0.0197333378 -0.1337003244 
84 3 0.6164620815 0.1765893422 0.1396136156 0.0638225402 -0.0060141356 -0.0699913224 0.0733066788 
85 3 0.801267048 0.4277218689 0.0422208267 0.1720861867 0.1223576 0.1046333067 0.0624498667 
86 3 0.647611278 0.1342653356 0.1255153756 0.1596196563 0.0245111122 -0.0540652173 0.1193017313 
87 3 0.6558593019 0.1263030906 0.1687566867 0.1350916467 0.0098837717 0.1272203517 -0.0242064467 
88 3 0.7304867067 0.2241791554 0.2246385267 0.0847931467 0.141535949 -0.1374033313 -0.0955789733 
89 3 0.6265207821 0.1535291667 0.1556859482 0.0833131756 -2.69075e-04 0.1115549167 0.0185493443 
90 3 0.7002684422 0.2407707089 0.0496986067 0.1999065756 0.0974739067 0.2183105711 0.08390064 
91 3 0.6673751256 0.3463196738 0.0342584689 0.0648114156 -0.1087852563 0.1011247567 -0.0335177278 
92 3 0.6691467813 0.2016694489 0.1464920156 0.0995959505 -0.1220851489 0.0392399167 0.0579457717 
93 3 0.6607472855 0.0371006731 0.3052988867 0.0941874156 0.055630057 -6.3019888889e-04 -0.1455008833 
94 3 0.566490783 0.165707325 0.1418156467 0.0133888356 0.081132863 0.0171696102 0.0428342133 
95 3 0.6785836819 0.03418062 0.1088614534 0.31743374 -0.030407357 -0.02374455 -0.1357844603 
96 3 0.6812990549 0.1919132022 0.00601622 0.26623898 0.0114404933 -0.0188247433 0.03643213 
97 3 0.6794716804 0.4303743756 0.0031293267 0.0281780622 0.0362462967 0.0032191289 -0.0011978933 
98 2 0.6091094072 0.36036009 0.00110889 0.00954529 -0.01998999 -0.05864931 0.00325341 
99 2 0.5185974643 0.06739216 0.03663396 0.16491721 0.04968744 0.10542356 0.07772754 
100 2 0.46459946 0.11009124 0.0082020192 0.097559399 -0.030049467 0.103636071 -0.0282875249 
101 2 0.4974610764 0.0791578225 0.06507601 0.10323369 0.071772385 0.090397755 0.08196363 
102 2 0.5290591631 0.11895601 0.07279204 0.0881555481 0.09305402 -0.102404259 -0.080106318 
103 2 0.507716412 0.1284147225 0.0076300225 0.12173121 0.0313018725 0.125028315 0.030476415 
104 2 0.5809016511 0.2862571009 0.0368064225 0.0143832049 0.1026455055 0.0641661479 0.0230085705 
105 2 0.6229492375 0.34668544 0.0184280625 0.02295225 0.0799296 0.0892032 0.020566125 
106 2 0.534086222 0.03587236 0.05958481 0.1897909225 -0.04623254 0.08251211 -0.106342165 
107 2 0.6521422793 0.285156 0.0080013025 0.13213225 0.0477663 -0.194109 -0.032515075 
108 2 0.5336465891 0.00227529 0.00541696 0.2770864321 0.00351072 0.025108803 0.038742304 
109 2 0.5697938673 0.1429218025 0.1424798262 0.0392634225 -0.1427006433 0.0749106075 -0.0747946898 
110 2 0.4565336406 1.96e-06 0.1314425025 0.0769785025 5.0757e-04 3.8843e-04 0.1005894975 
111 2 0.5973046259 0.0741706436 0.23280625 0.0497959225 -0.131405439 -0.0607733134 0.107669875 
112 2 0.4062826539 0.05779216 0.0137475625 0.0935258724 -0.0281869 -0.073519128 0.035857395 
113 2 0.447507891 0.01056784 0.1675674225 0.02212805 -0.04208118 0.015292014 -0.0608928592 
114 2 0.4858225912 0.200704 0.0227979801 0.01252161 0.06764352 -0.0501312 -0.016895781 
115 2 0.4593026325 0.0230888025 0.1805084657 0.00736164 0.0645579144 0.01303731 0.036453235 
116 2 0.4510000527 0.0357777225 7.102225e-04 0.1669131025 0.0050408475 0.0772772325 0.0108878575 
117 2 0.5645986849 0.1799880625 4.3681e-04 0.1383468025 -0.008866825 0.1577997875 -0.007773755 
118 2 0.5436698718 0.059680047 0.1456567225 0.09024016 -0.0932351868 0.073386218 -0.11464766 
119 2 0.5826172776 0.0047416996 0.0292239025 0.30547729 -0.011771617 0.038058922 -0.094484065 
120 2 0.5439933078 0.10510564 0.01428025 0.1765428289 -0.0387419 -0.136219114 0.050210315 
121 2 0.6639300865 0.3379561956 0.0973190416 0.0055279225 0.1813548264 -0.043222629 -0.023194226 
122 2 0.5636674102 0.103938536 0.2137813932 1.0201e-06 -0.1490641642 3.2561895e-04 -4.6698865e-04 
123 2 0.6678584441 0.1864944225 0.0774675889 0.18207289 0.1201968105 0.184270395 0.118763411 
124 2 0.5082358876 0.1052613136 0.0247244176 0.1283179862 0.0510149456 -0.1162192746 -0.0563257266 
125 2 0.5077247449 0.16670889 0.0044689225 0.0866066041 0.027294855 0.120158607 0.0196732865 
126 2 0.4320946135 0.0025654225 0.17048641 0.0136539225 0.020913385 0.0059184525 0.048247365 
127 2 0.5455322034 0.1957620025 0.0644398225 0.03740356 -0.1123159325 -0.08556983 0.04909459 
128 2 0.4628005348 0.0298080225 0.0016200625 0.18275625 0.0069491625 -0.073807875 -0.017206875 
129 2 0.4148790456 0.00408321 0.07091569 0.0971257225 -0.01701657 -0.019914435 0.082992395 
130 2 0.4437684419 0.13845841 0.01185921 0.04661281 -0.04052169 0.08033639 -0.02351151 
131 2 0.5403866532 0.1068309225 0.1790559225 0.00613089 0.1383065775 -0.025592355 -0.033132645 
132 2 0.5059399396 0.01697809 0.1150227225 0.12397441 0.044191245 0.04587863 0.119414715 
133 2 0.574018624 0.261121 0.0413654582 0.0270109225 -0.103929735 0.08398285 -0.0334263248 
134 2 0.4305721165 0.1836551025 0.0013432225 3.940225e-04 -0.0157063575 0.0085067175 -7.275025e-04 
135 2 0.4673802616 0.01580049 0.1834837225 0.0191600964 -0.053843595 -0.017399394 0.059292207 
136 2 0.5225017028 0.0068277169 0.2423100625 0.02387025 0.0406746175 -0.012766335 -0.076052625 
137 2 0.6204655933 0.0010595025 0.38118276 0.00273529 0.02009637 0.001702365 0.03229002 
138 2 0.4906906663 0.20322064 0.03659569 9.61e-04 0.08623804 0.0139748 0.0059303 
139 2 0.4963577551 2.71755225e-04 0.0758522538 0.1702470121 0.0045401813 0.0068018758 0.1136381079 
140 2 0.4372070449 0.08340544 0.0612612001 0.04648336 -0.071480888 0.06226528 -0.053363156 
141 2 0.6312526059 0.30195025 0.0309936025 0.065536 -0.096739475 0.140672 -0.0450688 
142 2 0.5333390924 0.0928725625 0.1433758225 0.0482022025 0.1153935875 -0.0669078625 -0.0831326075 
143 2 0.4537532534 0.1620465025 0.0025959025 0.04124961 -0.0205099225 0.081757905 -0.010347945 
144 2 0.6082643669 0.02518569 0.09709456 0.24770529 -0.04945092 -0.07898499 0.15508332 
145 2 0.6025929726 0.27050401 0.0667576406 0.02585664 -0.1343808375 -0.08363208 0.0415467 
146 2 0.6529705536 0.05683456 0.3694182614 1.177225e-04 -0.1448990143 -0.00258664 0.006594607 
147 2 0.6451671394 0.3937535878 0.00374544 0.01874161 0.0384028702 -0.0859044596 -0.00837828 
148 2 0.4595699539 0.08708401 0.0036421225 0.12047841 0.017809285 -0.10242921 -0.020947485 
149 2 0.4944256943 0.2008518672 0.03869089 0.00491401 -0.0881540555 -0.0314163665 0.01378867 
150 2 0.5813130152 0.03048516 0.0232440516 0.28419561 0.026619516 0.09307926 0.081276426 
151 2 0.640520027 0.32970564 0.0795522025 0.0010080625 -0.16195311 -0.01823085 0.0089550875 
152 2 0.4740925051 0.1772831025 0.0160098409 0.03147076 0.0532754565 0.07469427 0.022446422 
153 2 0.5109063041 0.0663268516 0.10445824 0.09024016 -0.083236928 -0.077365016 0.09708928 
154 2 0.5893410494 0.00423801 0.13060996 0.2124749025 0.02352714 0.030007845 0.16658733 
155 2 0.4597231554 0.1483328196 0.00872356 0.054289 0.035972076 -0.08973762 -0.0217622 
156 2 0.5583662329 6.561e-05 0.24820324 0.063504 0.00403542 0.0020412 0.1255464 
157 2 0.4492720362 0.004356 0.0948332025 0.10265616 -0.0203247 0.0211464 -0.09866718 
158 2 0.452542529 4.9729e-06 0.1295136144 0.0752761532 -8.025324e-04 -6.1183395e-04 0.0987384762 
159 2 0.4831087549 0.17372224 0.009585389 0.05008644 -0.040806804 -0.09327984 0.021911139 
160 2 0.4335882263 0.16621929 0.01863225 0.00314721 0.05565105 -0.02287197 -0.00765765 
161 2 0.5816903493 0.02849344 0.0073702225 0.3025 -0.01449148 0.09284 -0.0472175 
162 2 0.5222794067 0.0834834342 0.17089956 0.0183927844 0.119445729 -0.0391853647 -0.056065308 
163 2 0.5481051952 0.0040896025 6.6564e-04 0.2956640625 0.00164991 0.0347728125 0.01402875 
164 2 0.6302214889 0.1908379225 0.0246521401 0.1816890625 0.0685898185 0.1862073125 0.0669255125 
165 2 0.5153234664 0.0025755625 0.0578643025 0.20511841 -0.0122079125 -0.022984675 0.108945095 
166 2 0.5029257276 0.1150905625 0.0354757225 0.1023680025 0.0638977375 -0.1085430375 -0.0602625825 
167 2 0.5895805925 0.0179158225 0.18774889 0.1419405625 -0.057997205 0.0504279875 -0.163245775 
168 2 0.4744857895 0.01147041 0.208296396 0.0053699584 -0.0488799045 -0.007848288 0.0334446256 
169 2 0.4561261462 0.0653901612 0.04575321 0.09690769 -0.0546974385 -0.0796040795 0.06658707 
170 2 0.5451212843 0.0460317025 0.0755645121 0.175561 -0.0589776495 0.08989645 -0.11517891 
171 2 0.5109959893 0.18378369 0.072870303 0.004462908 -0.1157254215 -0.0286393035 0.0180336757 
172 2 0.5445026073 0.0274068025 0.2679304644 0.0011458225 0.085691991 -0.0056038675 -0.017521437 
173 2 0.4888858554 0.04481689 2.7556e-04 0.1939169296 -0.00351422 0.093224212 -0.007309976 
174 2 0.4424275449 0.10543009 0.0475458025 0.04276624 -0.070800835 -0.06714796 0.04509274 
175 2 0.5349735098 0.0172357512 0.1831412025 0.0858197025 0.0561834157 0.0384599407 0.1253679525 
176 2 0.6423589748 0.2007488025 0.195364 0.01651225 -0.1980381 -0.057574425 0.056797 
177 2 0.4709949097 0.0231192025 0.13046544 0.0682515625 -0.05492046 0.0397230625 -0.0943635 
178 2 0.4633043866 0.0029822521 0.10942864 0.1022400625 -0.018064988 0.0174615475 -0.1057733 
179 2 0.4616504657 0.13227769 0.08054244 3.010225e-04 0.10321806 0.006310195 0.00492393 
180 2 0.4442550588 0.11135569 0.0436120572 0.04239481 -0.0696882395 -0.06870883 0.0429991265 
181 2 0.6132839623 0.3698438424 0.006241 3.23761e-05 0.0480436824 0.0034603614 4.4951e-04 
182 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
185 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
186 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
187 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
188 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
189 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
190 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
191 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
192 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
193 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
194 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
196 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
197 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
199 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
200 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
201 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
202 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
203 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
204 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
205 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
206 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
207 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
208 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
209 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
210 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
211 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
212 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
214 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
215 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
216 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
217 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
218 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
219 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
220 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
221 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
222 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
223 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
224 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
225 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
226 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
227 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
228 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
229 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
230 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
231 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
232 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
233 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
234 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
235 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
236 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
237 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
238 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
239 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
240 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
241 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
243 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
244 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
245 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
246 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
247 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
248 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
249 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
250 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
251 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
252 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
253 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
254 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
255 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
256 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
257 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
258 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
259 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
260 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
261 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
262 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
263 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
264 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
265 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
266 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
267 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
268 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
269 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
270 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
271 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
272 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
273 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
274 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
275 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
276 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
277 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
278 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
279 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
280 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
281 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
282 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
283 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
284 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
285 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
286 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
287 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
288 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
289 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
290 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
291 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
292 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
293 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
294 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
295 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
296 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
297 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
298 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
299 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
300 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
301 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
302 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
303 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
304 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
