# Cluster list (558 data points):
# "Cluster Identifier" "Cluster Size" "Radius of Gyration" "Gyration Tensor.XX" "Gyration Tensor.YY" "Gyration Tensor.ZZ" "Gyration Tensor.XY" "Gyration Tensor.XZ" "Gyration Tensor.YZ"
84 3 0.8604112931 0.0614079622 0.5731118689 0.1057877622 -0.1353126722 0.0757877211 -0.2250412944 
85 3 0.7218203231 0.13988889 0.3719387089 0.00919698 0.1573062351 0.019237388 0.05737952 
86 3 0.6693801835 0.1790829073 0.0263480689 0.2426388539 0.0669398517 0.1969464307 0.0794950394 
87 3 0.813055857 0.1700253777 0.1655834067 0.3254510422 0.1649219813 0.2227371984 0.2023079567 
88 3 0.6450127113 0.0010833489 0.1308732067 0.2840848422 0.00387247 0.0173816778 0.0868154833 
89 3 0.5447212682 0.1056261622 0.1617726956 0.0293224022 -0.0417899011 0.0104968722 0.0599348389 
90 3 0.7213071129 0.3340650422 0.1714383289 0.01478058 -0.1939686178 0.02976763 0.00942368 
91 3 0.7160775144 0.2690651756 0.0839234822 0.1597783489 -0.0857277944 0.1036935411 0.0493192578 
92 3 0.6338200903 0.1846511267 0.1589024943 0.0581742859 -0.1308211577 -0.0807576133 0.0183123663 
93 3 0.8644458777 0.1675136267 0.5703733067 0.0093797422 0.3090646267 0.00302192 0.0067399333 
94 3 0.70189784 0.2428380067 0.1184533622 0.1313692089 -0.16950703 0.0692997733 -0.0522283378 
95 3 0.6970062131 0.128257741 0.2221127948 0.1354471254 -0.1645243522 -0.0848860357 0.0792705482 
96 3 0.6165736869 0.0609017867 0.1332304422 0.1860308825 0.0332843933 -0.023193992 0.1300990778 
97 3 0.8969555088 0.1133255 0.1837662489 0.5074374358 -0.1366043333 -0.1686370433 0.2732729302 
98 3 0.7536727011 0.4869931475 0.0653345267 0.0156948663 -0.117963039 -0.0491931573 -0.0079406223 
99 3 0.7730950579 0.3088342822 0.2173581489 0.0714835374 0.1229345622 -0.0456373089 -0.1225868022 
100 3 0.5359142261 0.0804007356 0.0996868067 0.1071165156 -0.0103965033 0.0735432622 0.0530884533 
101 3 0.8400038237 0.2994498067 0.0250128822 0.381143735 0.0215438233 -0.3254987268 -0.0487407045 
102 2 0.5002797318 4.73280025e-04 0.05026564 0.19954089 0.004877471 0.0097179585 0.10015014 
103 2 0.4671050096 0.12794929 0.08421604 0.00602176 -0.10380454 0.02775752 -0.02251952 
104 2 0.5343468466 1.9321e-04 0.0151413025 0.27019204 -0.001710395 0.00722522 -0.06396139 
105 2 0.6098014129 0.16136289 0.0609966506 0.1494982225 0.0992098575 -0.155317305 -0.0954928838 
106 2 0.4847984762 0.00477481 0.22686169 0.0033930625 0.03291233 0.004025075 0.027744475 
107 2 0.537436826 0.0373919569 0.0179158225 0.2335305625 0.0258825745 0.0934460525 0.0646830125 
108 2 0.4580566736 0.0894249216 0.0557479321 0.0646430625 0.0706063344 -0.07603092 -0.0600309675 
109 2 0.4603210641 0.032596497 0.0127125625 0.1665864225 0.0203564488 0.0736894418 0.0460189125 
110 2 0.4603737775 0.1976247025 0.0038130625 0.01050625 0.0274509625 -0.045566375 -0.006329375 
111 2 0.4190825736 0.023364651 0.12355225 0.0287133025 0.0537285325 -0.0259012797 -0.059561675 
112 2 0.4413592358 0.1326780625 0.0293951025 0.03272481 0.0624506625 -0.065892825 -0.031015305 
113 2 0.5179307834 0.00427716 0.2596717764 0.00430336 0.033326532 0.00429024 0.033428448 
114 2 0.452624797 0.1634180625 0.02965284 0.0117983044 0.06961185 0.043909635 0.018704364 
115 2 0.4622359273 0.15626209 0.0549199225 0.00248004 0.092638555 -0.01968594 -0.01167063 
116 2 0.515305294 0.12166144 0.1404300676 0.0034480384 0.130709312 0.020481536 0.0220047328 
117 2 0.5017236939 0.0667964025 0.02862864 0.1563016225 -0.04372974 0.1021782075 -0.06689322 
118 2 0.4499877498 0.1749330625 0.02093809 0.0066178225 -0.060520775 0.0340246375 -0.011771345 
119 2 0.5876384574 0.02411809 0.3150464641 0.0061544025 0.087168337 0.012183285 0.0440332005 
120 2 0.4389155984 0.071289 0.0296700625 0.09168784 0.04599075 0.0808476 0.0521573 
121 2 0.5523606834 0.01575025 0.173718072 0.1156340025 0.0523077725 -0.042676275 -0.1417311397 
122 2 0.5492898945 0.054379908 0.03667225 0.2106672302 0.0446568425 -0.1070330071 -0.0878956275 
123 2 0.4408955771 0.0347263225 0.1578075625 0.0018550249 0.0740275375 0.0080260945 0.0171095575 
124 2 0.4189548036 5.267025e-04 0.1014741025 0.0735223225 -0.0073107225 -0.0062228925 0.0863748325 
125 2 0.6519975462 0.1086691225 0.1830898521 0.1333418256 -0.1410539385 -0.120374994 0.1562483124 
126 2 0.4957900085 0.052441 0.07834401 0.1150227225 -0.0640971 -0.07766535 0.094928085 
127 2 0.4469772988 0.1037162025 0.0021762225 0.0938962806 -0.0150236325 -0.0986841713 0.0142947263 
128 2 0.454358614 0.19963024 3.61e-06 0.0068079001 -8.4892e-04 -0.036865468 1.56769e-04 
129 2 0.4927168235 0.241577165 1.2780625e-05 0.0011799225 -0.0017571304 0.0168831967 -1.2280125e-04 
130 2 0.4647221348 0.0422097025 0.02359296 0.1501640001 0.03155712 -0.0796139295 -0.059521536 
131 2 0.4749167276 0.0468614256 0.0716900625 0.10699441 -0.0579611813 -0.0708089725 0.087581025 
132 2 0.4766135778 0.04056196 4.4944e-04 0.1861491025 -0.00426968 0.08689403 -0.00914674 
133 2 0.479309133 0.11847364 0.0378497025 0.0734139025 -0.06696411 0.09326099 -0.0527133225 
134 2 0.4186846847 0.0483934002 0.0476330625 0.0792704025 -0.0480117262 -0.0619367768 0.0614482875 
135 2 0.515670506 0.1168716782 0.1068963025 0.04214809 0.1117727618 0.0701848845 0.067122835 
136 2 0.6469416396 0.0093799225 0.2757825225 0.13337104 0.0508607775 0.03536962 0.19178478 
137 2 0.4368412127 0.0342435025 0.1518271225 0.0047596201 0.0721047325 -0.0127665995 -0.0268819535 
138 2 0.4885924426 1.8225e-04 0.1264158025 0.1121245225 -0.004799925 0.004520475 -0.1190559175 
139 2 0.5170356685 0.0232410025 0.17322244 0.07086244 -0.06344969 0.04058219 -0.11079244 
140 2 0.4644524749 0.030745869 0.1847452324 2.25e-04 -0.0753667879 0.002630175 -0.0064473 
141 2 0.4475359902 0.10080625 0.0993195225 1.62690025e-04 -0.100060125 0.0040497125 -0.0040197382 
142 2 0.4553281262 0.1856317225 0.01476225 0.00692973 0.052348275 -0.0358661082 -0.0101142675 
143 2 0.4314301173 0.0918787032 0.0089775625 0.0852756804 0.0287201462 -0.0885156423 -0.027668895 
144 2 0.4474489496 0.0141967225 0.06140484 0.124609 0.02952537 -0.04205995 -0.0874734 
145 2 0.5713385271 5.2441e-04 0.2406393025 0.085264 0.011233595 0.0066868 0.1432406 
146 2 0.5190227379 0.09174841 0.17698849 6.477025e-04 -0.12743003 -0.007708805 0.010706815 
147 2 0.4959762369 0.0212459776 0.04301476 0.18173169 -0.030230624 0.062137488 -0.08841462 
148 2 0.4558610177 0.1670765625 0.0151167025 0.0256160025 0.0502558125 0.0654204375 0.0196781475 
149 2 0.5536651289 0.00157609 0.2795765625 0.0253924225 0.020991375 0.006326195 0.0842563125 
150 2 0.4550778972 0.1013467225 0.00322113 0.10252804 0.0180679542 -0.10193567 -0.018172951 
151 2 0.4457820872 0.1330936324 0.01127844 0.0543495969 0.038743884 -0.0850504866 -0.024758406 
152 2 0.4155864105 0.03066001 0.0083521321 0.1336999225 0.016002389 -0.064025315 -0.0334167535 
153 2 0.489720899 0.0982320964 0.0021669025 0.13942756 -0.014589701 -0.117031028 0.01738177 
154 2 0.4401716171 0.10843849 0.0190578025 0.06625476 0.045459865 0.08476182 0.03553407 
155 2 0.4576179766 0.03984016 2.418025e-04 0.16933225 -0.00310378 0.0821354 -0.006398825 
156 2 0.5091973169 1.3225e-06 0.0165765625 0.2427040225 1.480625e-04 5.665475e-04 0.0634286875 
157 2 0.5245392311 0.0108472225 0.0106812225 0.25361296 -0.0107639025 -0.05244994 0.05204706 
158 2 0.4790265595 0.04888521 0.1625783041 0.0180029306 -0.089149731 -0.0296660925 0.0541007017 
159 2 0.4421768318 0.0277056025 0.00183184 0.1659829081 -0.00712406 0.0678133945 -0.017437148 
160 2 0.5451761504 0.14010049 0.1506604225 0.0064561225 -0.145284545 -0.030075005 0.0311878525 
161 2 0.5851669223 0.018496 0.1099718244 0.2139525025 -0.04510032 -0.0629068 0.153390831 
162 2 0.4964319742 0.1183704025 0.0942183025 0.033856 0.1056061475 -0.0633052 -0.0564788 
163 2 0.4452413853 0.0046970462 7.48225e-05 0.1934680225 -5.9282775e-04 0.0301451198 -0.0038047025 
164 2 0.4538314093 0.19927296 0.00559504 0.0010949481 -0.03339072 -0.014771376 0.002475132 
165 2 0.4953439115 0.2094435225 0.0337365056 0.0021855625 -0.0840588637 0.0213951375 -0.0085868062 
166 2 0.536897796 0.2563903225 1.7424e-04 0.0316946809 -0.00668382 -0.0901454905 0.002349996 
167 2 0.6209380666 0.0392634225 0.07371225 0.27258841 0.053797725 0.103454115 0.14175015 
168 2 0.4853399787 0.1790813124 0.03218436 0.0242892225 -0.075918492 0.065952603 -0.02795949 
169 2 0.4472211451 0.04198401 0.0656128225 0.0924099201 0.052485135 -0.062287551 -0.0778670385 
170 2 0.4591610925 0.0632924964 6.175225e-04 0.14691889 -0.006251763 0.096430614 -0.009525005 
171 2 0.4447485634 0.00990025 0.1868314176 0.001069617 -0.04300788 -0.0032541475 0.0141364092 
172 2 0.4292078456 0.0544825622 0.00866761 0.1210692025 0.0217309365 -0.0812167493 -0.032394145 
173 2 0.4629036698 0.0032092225 1.600225e-04 0.2109105625 -7.166225e-04 0.0260165125 -0.0058095125 
174 2 0.6263677374 6.25e-06 0.08369449 0.3086358025 -7.2325e-04 -0.001388875 0.160720615 
175 2 0.4506968187 0.07279204 0.0601132324 0.07022235 -0.066149564 -0.071495651 0.0649714741 
176 2 0.4434587523 0.0718508025 0.0884765025 0.03632836 -0.0797314725 -0.05109033 0.05669397 
177 2 0.4892727133 0.029823563 0.0794958025 0.1300684225 0.0486913552 0.0622824517 0.1016852675 
178 2 0.4677098353 0.04682896 0.01096209 0.16096144 0.02265708 0.08681968 0.04200564 
179 2 0.4506444398 0.0013286025 0.1867406582 0.0150111504 -0.0157513208 0.004465854 -0.0529451802 
180 2 0.435393216 0.00506944 0.14175225 0.0427455625 -0.0268068 -0.0147206 0.077841375 
181 2 0.560458119 0.0105575625 0.0351281306 0.26842761 -0.0192579188 0.053234775 -0.0971048925 
182 2 0.4564610048 0.00638401 0.18190225 0.0200703889 -0.03407735 -0.011319433 0.060422255 
183 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
184 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
185 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
186 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
187 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
188 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
189 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
190 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
191 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
192 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
193 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
194 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
195 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
196 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
197 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
198 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
199 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
200 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
201 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
202 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
203 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
204 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
205 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
206 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
207 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
208 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
209 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
210 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
211 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
212 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
213 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
214 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
215 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
216 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
217 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
218 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
219 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
220 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
221 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
222 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
223 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
224 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
225 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
226 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
227 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
228 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
229 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
230 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
231 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
232 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
233 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
234 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
235 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
236 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
237 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
238 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
239 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
240 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
241 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
242 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
243 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
244 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
245 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
246 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
247 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
248 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
249 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
250 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
251 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
252 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
253 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
254 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
255 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
256 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
257 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
258 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
259 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
260 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
261 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
262 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
263 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
264 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
265 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
266 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
267 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
268 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
269 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
270 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
271 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
272 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
273 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
274 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
275 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
276 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
277 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
278 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
279 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
280 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
281 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
282 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
283 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
284 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
285 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
286 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
287 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
288 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
289 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
290 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
291 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
292 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
293 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
294 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
295 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
296 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
297 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
298 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
299 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
300 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
301 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
302 1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
